OrderID,OrderDate,CustomerID,Region,ProductID,ProductName,Category,Quantity,Sales,Profit
ORD002732,2025-09-01,C00572,West,P3001,Shirt,Apparel,1,30,6.16
ORD002733,2024-11-13,C00552,North,P2001,Lamp,Home Decor,1,25,4.72
ORD002734,2025-03-08,C00786,North,P1002,Headphones,Electronics,1,50,7.81
ORD002735,2023-12-31,C00378,North,P3002,Shoes,Apparel,1,70,13.57
ORD002736,2025-08-31,C00076,North,P3002,Shoes,Apparel,1,70,10.28
ORD002737,2024-03-30,C00290,East,P2002,Sofa,Home Decor,2,1200,171.28
ORD002738,2024-01-12,C00900,East,P3001,Shirt,Apparel,1,30,9.21
ORD002739,2025-09-15,C00369,North,P2002,Sofa,Home Decor,1,600,170.58
ORD002740,2023-11-11,C00027,North,P4002,Coffee,Grocery,1,10,2.12
ORD002741,2025-07-13,C00422,South,P1002,Headphones,Electronics,2,100,27.2
ORD002742,2025-08-26,C00606,East,P1001,Smartphone,Electronics,3,900,185.19
ORD002743,2025-06-01,C00899,West,P2001,Lamp,Home Decor,1,25,7.14
ORD002744,2024-10-01,C00337,East,P2001,Lamp,Home Decor,2,50,10.34
ORD002745,2025-05-20,C00101,South,P2002,Sofa,Home Decor,1,600,83.74
ORD002746,2024-07-01,C00458,East,P4001,Milk,Grocery,1,3,0.99
ORD002747,2025-06-28,C00979,West,P3001,Shirt,Apparel,3,90,9.42
ORD002748,2025-06-02,C00296,South,P1002,Headphones,Electronics,2,100,14.83
ORD002749,2025-09-27,C00149,East,P1002,Headphones,Electronics,1,50,9.7
ORD002750,2025-01-19,C00221,North,P4002,Coffee,Grocery,2,20,6.94
ORD002751,2024-11-06,C00494,West,P3001,Shirt,Apparel,1,30,4.21
ORD002752,2025-04-05,C00175,South,P1002,Headphones,Electronics,1,50,16.52
ORD002753,2025-05-17,C00834,South,P3001,Shirt,Apparel,1,30,7.81
ORD002754,2025-04-26,C00899,North,P3001,Shirt,Apparel,1,30,9.53
ORD002755,2025-10-14,C00941,West,P4002,Coffee,Grocery,1,10,2.86
ORD002756,2024-04-17,C00467,East,P2001,Lamp,Home Decor,1,25,4.95
ORD002757,2025-02-05,C00794,South,P3002,Shoes,Apparel,1,70,13.79
ORD002758,2025-08-22,C00620,South,P3001,Shirt,Apparel,1,30,4.06
ORD002759,2025-04-22,C00791,North,P2001,Lamp,Home Decor,1,25,4.56
ORD002760,2025-08-15,C00892,North,P1001,Smartphone,Electronics,1,300,98.58
ORD002761,2023-11-11,C00974,East,P2001,Lamp,Home Decor,1,25,4.28
ORD002762,2024-12-23,C00547,South,P2001,Lamp,Home Decor,1,25,4.22
ORD002763,2024-12-04,C00725,South,P2001,Lamp,Home Decor,1,25,7.79
ORD002764,2024-04-24,C00819,East,P2001,Lamp,Home Decor,3,75,17.31
ORD002765,2024-03-02,C00373,West,P1001,Smartphone,Electronics,2,600,177.11
ORD002766,2025-08-31,C00142,South,P2002,Sofa,Home Decor,1,600,196.74
ORD002767,2025-03-26,C00010,West,P4002,Coffee,Grocery,1,10,2.13
ORD002768,2025-08-08,C00913,South,P3001,Shirt,Apparel,1,30,4.63
ORD002769,2024-02-29,C00869,South,P4002,Coffee,Grocery,1,10,2.2
ORD002770,2024-10-21,C00793,East,P3001,Shirt,Apparel,2,60,7.1
ORD002771,2023-12-24,C00050,West,P2002,Sofa,Home Decor,2,1200,258.7
ORD002772,2024-10-17,C00764,West,P3001,Shirt,Apparel,1,30,4.22
ORD002773,2024-06-03,C00060,West,P4002,Coffee,Grocery,1,10,1.47
ORD002774,2025-03-28,C00448,South,P2002,Sofa,Home Decor,1,600,186.3
ORD002775,2024-05-01,C00215,East,P3001,Shirt,Apparel,2,60,15.07
ORD002776,2025-09-29,C00767,West,P3001,Shirt,Apparel,1,30,5.97
ORD002777,2024-04-25,C00217,North,P3002,Shoes,Apparel,1,70,21.91
ORD002778,2024-01-22,C00334,East,P4002,Coffee,Grocery,1,10,1.87
ORD002779,2024-02-12,C00165,South,P4001,Milk,Grocery,1,3,1.0
ORD002780,2024-11-25,C00451,West,P2002,Sofa,Home Decor,1,600,176.94
ORD002781,2024-03-11,C00257,North,P3002,Shoes,Apparel,1,70,11.25
ORD002782,2024-09-13,C00059,East,P4002,Coffee,Grocery,1,10,3.35
ORD002783,2024-03-06,C00834,East,P1001,Smartphone,Electronics,3,900,303.18
ORD002784,2023-12-26,C00693,West,P2001,Lamp,Home Decor,2,50,5.56
ORD002785,2025-07-19,C00107,South,P4001,Milk,Grocery,1,3,0.87
ORD002786,2024-04-23,C00327,East,P1001,Smartphone,Electronics,1,300,81.1
ORD002787,2024-09-26,C00757,West,P1002,Headphones,Electronics,1,50,17.44
ORD002788,2024-11-19,C00393,South,P2001,Lamp,Home Decor,1,25,8.16
ORD002789,2025-06-01,C00916,North,P2002,Sofa,Home Decor,3,1800,424.06
ORD002790,2024-03-10,C00769,North,P2002,Sofa,Home Decor,1,600,64.96
ORD002791,2024-08-06,C00834,West,P1001,Smartphone,Electronics,1,300,68.81
ORD002792,2025-09-29,C00316,North,P3001,Shirt,Apparel,1,30,8.34
ORD002793,2023-12-05,C00676,North,P2002,Sofa,Home Decor,1,600,122.21
ORD002794,2025-04-17,C00626,South,P3002,Shoes,Apparel,2,140,48.0
ORD002795,2024-10-14,C00647,South,P1001,Smartphone,Electronics,1,300,89.23
ORD002796,2024-12-11,C00932,West,P3001,Shirt,Apparel,3,90,21.01
ORD002797,2024-07-21,C00640,South,P3002,Shoes,Apparel,1,70,8.46
ORD002798,2025-07-24,C00579,South,P3001,Shirt,Apparel,1,30,7.47
ORD002799,2024-09-30,C00349,South,P2002,Sofa,Home Decor,1,600,157.3
ORD002800,2024-07-08,C00403,North,P3001,Shirt,Apparel,1,30,4.49
ORD002801,2025-07-24,C00016,North,P2002,Sofa,Home Decor,2,1200,292.46
ORD002802,2025-07-16,C00284,North,P4002,Coffee,Grocery,1,10,1.62
ORD002803,2023-12-11,C00750,North,P3001,Shirt,Apparel,3,90,11.67
ORD002804,2025-07-21,C00320,West,P1001,Smartphone,Electronics,2,600,113.78
ORD002805,2024-12-13,C00948,South,P4002,Coffee,Grocery,2,20,6.96
ORD002806,2024-06-24,C00373,North,P3001,Shirt,Apparel,1,30,8.92
ORD002807,2024-11-12,C00732,East,P1001,Smartphone,Electronics,1,300,74.33
ORD002808,2024-02-20,C00071,South,P1001,Smartphone,Electronics,3,900,102.54
ORD002809,2024-02-29,C00130,West,P4001,Milk,Grocery,3,9,2.86
ORD002810,2024-08-06,C00869,North,P4001,Milk,Grocery,1,3,0.42
ORD002811,2025-01-24,C00474,South,P1001,Smartphone,Electronics,1,300,79.91
ORD002812,2024-07-19,C00520,East,P4001,Milk,Grocery,1,3,0.62
ORD002813,2025-05-08,C00954,South,P3001,Shirt,Apparel,1,30,8.76
ORD002814,2024-12-13,C00706,West,P1001,Smartphone,Electronics,1,300,45.74
ORD002815,2024-07-08,C00459,North,P3001,Shirt,Apparel,1,30,6.14
ORD002816,2024-06-26,C00034,South,P4002,Coffee,Grocery,1,10,2.06
ORD002817,2024-03-01,C00691,West,P4001,Milk,Grocery,3,9,1.39
ORD002818,2024-11-10,C00063,West,P3001,Shirt,Apparel,2,60,18.06
ORD002819,2025-07-02,C00952,South,P4001,Milk,Grocery,1,3,0.45
ORD002820,2024-04-30,C00784,North,P2001,Lamp,Home Decor,2,50,14.12
ORD002821,2023-10-21,C00361,North,P1002,Headphones,Electronics,1,50,7.75
ORD002822,2024-10-03,C00307,West,P3001,Shirt,Apparel,1,30,5.8
ORD002823,2024-08-05,C00963,South,P3001,Shirt,Apparel,3,90,16.73
ORD002824,2025-02-04,C00596,West,P1001,Smartphone,Electronics,1,300,42.64
ORD002825,2024-08-08,C00456,East,P4002,Coffee,Grocery,1,10,1.32
ORD002826,2023-12-16,C00534,West,P3002,Shoes,Apparel,1,70,23.42
ORD002827,2024-03-10,C00304,West,P1001,Smartphone,Electronics,1,300,98.08
ORD002828,2025-09-29,C00253,North,P3001,Shirt,Apparel,2,60,15.07
ORD002829,2025-02-16,C00354,East,P1002,Headphones,Electronics,1,50,12.24
ORD002830,2024-01-10,C00620,North,P1001,Smartphone,Electronics,2,600,194.02
ORD002831,2025-10-16,C00444,East,P1001,Smartphone,Electronics,3,900,292.08
ORD002832,2025-02-01,C00557,West,P4001,Milk,Grocery,1,3,0.65
ORD002833,2024-06-14,C00908,North,P4001,Milk,Grocery,2,6,1.62
ORD002834,2023-12-02,C00916,East,P4002,Coffee,Grocery,1,10,2.65
ORD002835,2024-09-10,C00796,South,P4002,Coffee,Grocery,1,10,1.67
ORD002836,2025-08-31,C00179,East,P1002,Headphones,Electronics,1,50,16.6
ORD002837,2025-10-09,C00724,East,P1002,Headphones,Electronics,1,50,7.08
ORD002838,2023-11-25,C00297,West,P1002,Headphones,Electronics,2,100,30.04
ORD002839,2024-05-08,C00646,South,P2001,Lamp,Home Decor,1,25,6.07
ORD002840,2024-07-03,C00629,North,P1002,Headphones,Electronics,1,50,9.53
ORD002841,2023-12-08,C00837,South,P1002,Headphones,Electronics,1,50,14.37
ORD002842,2025-05-06,C00015,East,P2001,Lamp,Home Decor,1,25,7.7
ORD002843,2024-12-25,C00035,South,P1001,Smartphone,Electronics,1,300,43.97
ORD002844,2025-06-23,C00531,West,P3001,Shirt,Apparel,1,30,7.62
ORD002845,2024-03-05,C00935,North,P4002,Coffee,Grocery,1,10,1.78
ORD002846,2024-09-11,C00687,South,P2001,Lamp,Home Decor,1,25,3.87
ORD002847,2023-12-13,C00121,East,P4001,Milk,Grocery,1,3,0.91
ORD002848,2024-06-15,C00966,West,P3002,Shoes,Apparel,3,210,46.47
ORD002849,2025-01-08,C00818,North,P1001,Smartphone,Electronics,2,600,194.63
ORD002850,2023-10-21,C00864,West,P3001,Shirt,Apparel,1,30,8.15
ORD002851,2024-09-04,C00635,East,P1002,Headphones,Electronics,1,50,12.59
ORD002852,2025-08-02,C00083,West,P4001,Milk,Grocery,1,3,1.0
ORD002853,2025-04-17,C00132,North,P2002,Sofa,Home Decor,2,1200,385.82
ORD002854,2024-06-26,C00799,East,P4002,Coffee,Grocery,1,10,1.08
ORD002855,2024-08-04,C00021,South,P4002,Coffee,Grocery,1,10,1.6
ORD002856,2024-02-23,C00743,West,P3002,Shoes,Apparel,1,70,20.11
ORD002857,2024-02-24,C00511,West,P2002,Sofa,Home Decor,1,600,170.41
ORD002858,2023-12-06,C00406,West,P1001,Smartphone,Electronics,1,300,73.45
ORD002859,2024-04-24,C00770,North,P1001,Smartphone,Electronics,1,300,103.17
ORD002860,2024-12-06,C00107,North,P4002,Coffee,Grocery,1,10,1.86
ORD002861,2025-06-13,C00806,North,P1001,Smartphone,Electronics,2,600,190.01
ORD002862,2024-09-03,C00346,East,P1001,Smartphone,Electronics,1,300,46.87
ORD002863,2025-04-28,C00893,East,P4002,Coffee,Grocery,1,10,1.29
ORD002864,2024-08-15,C00848,North,P4001,Milk,Grocery,2,6,2.08
ORD002865,2025-02-08,C00276,West,P2002,Sofa,Home Decor,1,600,129.87
ORD002866,2025-10-05,C00752,South,P2002,Sofa,Home Decor,1,600,127.14
ORD002867,2024-11-12,C00658,West,P1002,Headphones,Electronics,3,150,35.13
ORD002868,2025-01-25,C00719,North,P4001,Milk,Grocery,1,3,0.47
ORD002869,2025-09-19,C00020,South,P3001,Shirt,Apparel,1,30,9.58
ORD002870,2025-02-14,C00165,South,P2001,Lamp,Home Decor,2,50,16.7
ORD002871,2023-10-20,C00755,East,P3002,Shoes,Apparel,1,70,12.9
ORD002872,2023-10-21,C00643,East,P4001,Milk,Grocery,1,3,0.63
ORD002873,2023-12-27,C00828,East,P1001,Smartphone,Electronics,3,900,94.76
ORD002874,2024-04-12,C00718,South,P4002,Coffee,Grocery,1,10,1.08
ORD002875,2024-05-20,C00958,North,P3002,Shoes,Apparel,1,70,8.1
ORD002876,2025-02-12,C00124,West,P4002,Coffee,Grocery,1,10,1.4
ORD002877,2024-09-26,C00191,South,P1001,Smartphone,Electronics,3,900,307.22
ORD002878,2024-03-06,C00849,South,P4001,Milk,Grocery,2,6,0.96
ORD002879,2023-11-13,C00407,North,P2002,Sofa,Home Decor,1,600,133.32
ORD002880,2025-05-05,C00948,East,P3002,Shoes,Apparel,2,140,21.79
ORD002881,2024-11-13,C00558,North,P1001,Smartphone,Electronics,1,300,77.5
ORD002882,2025-09-14,C00891,North,P3001,Shirt,Apparel,1,30,8.28
ORD002883,2024-03-20,C00768,South,P3002,Shoes,Apparel,1,70,18.71
ORD002884,2025-02-01,C00027,South,P2001,Lamp,Home Decor,1,25,7.21
ORD002885,2025-01-29,C00363,East,P1001,Smartphone,Electronics,1,300,78.26
ORD002886,2025-07-20,C00462,West,P4001,Milk,Grocery,2,6,1.34
ORD002887,2025-04-11,C00722,West,P3002,Shoes,Apparel,1,70,14.61
ORD002888,2025-06-19,C00484,West,P4002,Coffee,Grocery,1,10,2.15
ORD002889,2025-04-21,C00046,West,P2002,Sofa,Home Decor,1,600,184.11
ORD002890,2025-01-14,C00438,West,P4001,Milk,Grocery,1,3,0.32
ORD002891,2024-02-21,C00788,South,P4001,Milk,Grocery,2,6,1.16
ORD002892,2024-10-08,C00281,West,P4002,Coffee,Grocery,2,20,4.6
ORD002893,2025-06-03,C00053,South,P2002,Sofa,Home Decor,1,600,86.61
ORD002894,2024-10-20,C00469,West,P4002,Coffee,Grocery,1,10,2.99
ORD002895,2024-07-04,C00201,North,P2002,Sofa,Home Decor,1,600,125.13
ORD002896,2025-04-06,C00652,East,P2001,Lamp,Home Decor,1,25,6.35
ORD002897,2024-07-10,C00177,West,P4002,Coffee,Grocery,1,10,1.08
ORD002898,2024-07-13,C00214,North,P4001,Milk,Grocery,1,3,0.67
ORD002899,2024-03-21,C00461,South,P1002,Headphones,Electronics,1,50,7.84
ORD002900,2024-02-23,C00690,East,P3002,Shoes,Apparel,1,70,8.13
ORD002901,2024-10-13,C00962,East,P1002,Headphones,Electronics,1,50,10.5
ORD002902,2025-02-13,C00135,South,P4002,Coffee,Grocery,1,10,1.97
ORD002903,2024-01-17,C00047,West,P4002,Coffee,Grocery,1,10,1.37
ORD002904,2024-03-05,C00146,North,P4002,Coffee,Grocery,1,10,1.34
ORD002905,2024-04-09,C00816,North,P4002,Coffee,Grocery,1,10,2.7
ORD002906,2025-05-19,C00155,East,P2001,Lamp,Home Decor,2,50,17.32
ORD002907,2023-12-30,C00099,West,P4001,Milk,Grocery,1,3,0.69
ORD002908,2024-04-03,C00756,North,P2002,Sofa,Home Decor,2,1200,248.22
ORD002909,2025-03-13,C00984,North,P4002,Coffee,Grocery,2,20,2.84
ORD002910,2025-01-06,C00303,West,P3001,Shirt,Apparel,1,30,9.38
ORD002911,2024-06-06,C00471,North,P4001,Milk,Grocery,1,3,0.98
ORD002912,2025-10-03,C00541,South,P3002,Shoes,Apparel,1,70,9.91
ORD002913,2024-12-16,C00989,North,P4001,Milk,Grocery,1,3,0.84
ORD002914,2024-07-16,C00233,North,P4002,Coffee,Grocery,1,10,2.36
ORD002915,2024-02-25,C00276,West,P2001,Lamp,Home Decor,1,25,5.1
ORD002916,2024-01-04,C00123,East,P3001,Shirt,Apparel,1,30,9.45
ORD002917,2024-04-28,C00765,South,P3002,Shoes,Apparel,3,210,25.4
ORD002918,2025-08-21,C00428,South,P4002,Coffee,Grocery,2,20,3.37
ORD002919,2025-02-15,C00659,South,P3001,Shirt,Apparel,1,30,5.52
ORD002920,2024-01-19,C00933,East,P1001,Smartphone,Electronics,3,900,126.02
ORD002921,2024-09-11,C00597,North,P3001,Shirt,Apparel,2,60,19.97
ORD002922,2024-07-31,C00828,North,P4002,Coffee,Grocery,1,10,2.01
ORD002923,2024-06-12,C00750,East,P1002,Headphones,Electronics,1,50,16.18
ORD002924,2024-11-26,C00839,West,P4001,Milk,Grocery,1,3,0.81
ORD002925,2024-05-19,C00148,East,P1001,Smartphone,Electronics,2,600,198.93
ORD002926,2024-01-25,C00762,West,P2002,Sofa,Home Decor,1,600,119.69
ORD002927,2024-01-22,C00851,North,P3002,Shoes,Apparel,2,140,35.41
ORD002928,2024-05-24,C00794,East,P1002,Headphones,Electronics,1,50,16.53
ORD002929,2024-10-13,C00502,West,P2002,Sofa,Home Decor,1,600,150.56
ORD002930,2024-11-15,C00337,South,P4002,Coffee,Grocery,1,10,1.94
ORD002931,2025-05-22,C00328,North,P2002,Sofa,Home Decor,1,600,208.71
ORD002932,2025-01-15,C00310,East,P3002,Shoes,Apparel,1,70,17.83
ORD002933,2023-11-09,C00780,South,P2001,Lamp,Home Decor,1,25,8.02
ORD002934,2024-02-07,C00401,West,P1002,Headphones,Electronics,2,100,29.56
ORD002935,2025-08-01,C00736,East,P2002,Sofa,Home Decor,1,600,186.84
ORD002936,2024-04-12,C00762,South,P4002,Coffee,Grocery,1,10,1.92
ORD002937,2025-02-26,C00428,East,P3001,Shirt,Apparel,2,60,19.62
ORD002938,2025-02-09,C00594,North,P4001,Milk,Grocery,1,3,0.61
ORD002939,2024-11-22,C00440,West,P1001,Smartphone,Electronics,3,900,102.05
ORD002940,2024-11-02,C00245,East,P2001,Lamp,Home Decor,1,25,5.97
ORD002941,2024-08-14,C00049,South,P1001,Smartphone,Electronics,1,300,71.46
ORD002942,2024-06-21,C00444,East,P3002,Shoes,Apparel,1,70,20.76
ORD002943,2025-06-19,C00463,West,P1002,Headphones,Electronics,1,50,7.91
ORD002944,2025-01-28,C00653,West,P3001,Shirt,Apparel,1,30,7.6
ORD002945,2024-06-08,C00879,North,P3002,Shoes,Apparel,1,70,9.91
ORD002946,2024-08-20,C00343,South,P1002,Headphones,Electronics,3,150,44.27
ORD002947,2024-10-01,C00606,North,P3002,Shoes,Apparel,1,70,16.9
ORD002948,2025-02-01,C00016,West,P1002,Headphones,Electronics,2,100,34.38
ORD002949,2023-12-29,C00066,West,P3002,Shoes,Apparel,3,210,48.35
ORD002950,2024-10-18,C00974,West,P2002,Sofa,Home Decor,1,600,102.7
ORD002951,2025-08-30,C00102,South,P1001,Smartphone,Electronics,1,300,35.43
ORD002952,2024-03-17,C00775,South,P1002,Headphones,Electronics,2,100,13.92
ORD002953,2025-08-01,C00488,North,P3002,Shoes,Apparel,2,140,47.52
ORD002954,2024-03-19,C00540,South,P1001,Smartphone,Electronics,1,300,63.61
ORD002955,2025-04-29,C00092,East,P2002,Sofa,Home Decor,1,600,150.95
ORD002956,2025-08-04,C00620,East,P1001,Smartphone,Electronics,1,300,43.72
ORD002957,2024-06-24,C00157,West,P2001,Lamp,Home Decor,1,25,3.61
ORD002958,2025-05-16,C00803,West,P1002,Headphones,Electronics,2,100,11.24
ORD002959,2024-07-05,C00533,East,P1002,Headphones,Electronics,1,50,15.78
ORD002960,2025-01-04,C00213,West,P2001,Lamp,Home Decor,2,50,6.78
ORD002961,2025-03-14,C00201,North,P2002,Sofa,Home Decor,2,1200,385.91
ORD002962,2025-04-25,C00226,South,P1002,Headphones,Electronics,1,50,16.86
ORD002963,2024-02-11,C00152,West,P2001,Lamp,Home Decor,1,25,6.55
ORD002964,2025-07-18,C00697,West,P4002,Coffee,Grocery,1,10,3.42
ORD002965,2025-06-01,C00351,South,P2001,Lamp,Home Decor,1,25,8.58
ORD002966,2024-06-17,C00040,East,P4001,Milk,Grocery,1,3,0.33
ORD002967,2025-09-27,C00621,North,P1001,Smartphone,Electronics,2,600,177.78
ORD002968,2025-02-14,C00557,South,P2002,Sofa,Home Decor,1,600,89.03
ORD002969,2025-03-07,C00091,South,P2002,Sofa,Home Decor,1,600,122.74
ORD002970,2024-09-06,C00202,South,P2001,Lamp,Home Decor,1,25,5.5
ORD002971,2025-06-02,C00500,East,P3001,Shirt,Apparel,2,60,18.61
ORD002972,2024-11-21,C00068,West,P2001,Lamp,Home Decor,2,50,9.7
ORD002973,2025-10-08,C00779,North,P2001,Lamp,Home Decor,1,25,6.51
ORD002974,2025-04-12,C00443,East,P1002,Headphones,Electronics,1,50,14.17
ORD002975,2024-03-17,C00912,South,P1002,Headphones,Electronics,1,50,9.31
ORD002976,2024-07-22,C00312,West,P3002,Shoes,Apparel,1,70,13.01
ORD002977,2024-11-22,C00632,South,P3002,Shoes,Apparel,2,140,27.8
ORD002978,2024-10-18,C00524,East,P1001,Smartphone,Electronics,1,300,30.08
ORD002979,2024-08-10,C00734,South,P2001,Lamp,Home Decor,2,50,16.29
ORD002980,2024-02-22,C00614,North,P1002,Headphones,Electronics,1,50,6.81
ORD002981,2025-09-15,C00142,North,P3001,Shirt,Apparel,1,30,6.79
ORD002982,2024-09-22,C00259,East,P1001,Smartphone,Electronics,1,300,69.02
ORD002983,2024-07-13,C00839,East,P4002,Coffee,Grocery,1,10,1.9
ORD002984,2023-11-22,C00302,West,P1002,Headphones,Electronics,1,50,12.79
ORD002985,2024-03-07,C00507,South,P1001,Smartphone,Electronics,1,300,83.54
ORD002986,2024-04-29,C00432,West,P1001,Smartphone,Electronics,1,300,67.4
ORD002987,2024-10-16,C00669,East,P1001,Smartphone,Electronics,1,300,82.1
ORD002988,2025-09-29,C00888,South,P2001,Lamp,Home Decor,1,25,6.29
ORD002989,2024-09-08,C00666,South,P4002,Coffee,Grocery,3,30,7.71
ORD002990,2024-11-03,C00656,North,P1002,Headphones,Electronics,1,50,14.96
ORD002991,2024-08-22,C00256,South,P2001,Lamp,Home Decor,1,25,3.54
ORD002992,2025-05-28,C00446,North,P3001,Shirt,Apparel,1,30,7.51
ORD002993,2025-03-04,C00407,East,P2002,Sofa,Home Decor,1,600,170.87
ORD002994,2025-04-26,C00567,North,P2002,Sofa,Home Decor,2,1200,335.76
ORD002995,2024-04-02,C00793,South,P4002,Coffee,Grocery,1,10,1.63
ORD002996,2024-04-13,C00167,North,P1001,Smartphone,Electronics,1,300,63.19
ORD002997,2025-05-27,C00710,West,P1001,Smartphone,Electronics,1,300,71.84
ORD002998,2024-12-25,C00646,East,P3001,Shirt,Apparel,2,60,14.01
ORD002999,2025-02-19,C00030,South,P3002,Shoes,Apparel,1,70,9.21
ORD003000,2025-04-21,C00030,North,P2001,Lamp,Home Decor,1,25,2.94
ORD003001,2024-06-15,C00655,South,P3002,Shoes,Apparel,2,140,40.56
ORD003002,2024-03-26,C00021,North,P2002,Sofa,Home Decor,1,600,179.36
ORD003003,2023-11-07,C00421,West,P1001,Smartphone,Electronics,1,300,72.2
ORD003004,2024-06-14,C00625,West,P3002,Shoes,Apparel,2,140,16.32
ORD003005,2024-01-03,C00959,North,P1001,Smartphone,Electronics,3,900,182.13
ORD003006,2024-12-28,C00823,East,P4001,Milk,Grocery,1,3,0.46
ORD003007,2024-08-29,C00219,East,P3002,Shoes,Apparel,1,70,17.08
ORD003008,2024-03-14,C00942,South,P4001,Milk,Grocery,1,3,0.58
ORD003009,2024-12-27,C00148,West,P1001,Smartphone,Electronics,1,300,102.85
ORD003010,2024-10-16,C00982,North,P2001,Lamp,Home Decor,1,25,8.38
ORD003011,2025-02-09,C00079,North,P1001,Smartphone,Electronics,2,600,187.54
ORD003012,2025-10-03,C00474,South,P4002,Coffee,Grocery,1,10,1.63
ORD003013,2024-11-16,C00789,West,P2001,Lamp,Home Decor,1,25,4.71
ORD003014,2025-01-20,C00236,West,P3002,Shoes,Apparel,1,70,18.42
ORD003015,2025-05-30,C00071,West,P3002,Shoes,Apparel,2,140,28.34
ORD003016,2024-08-19,C00293,South,P1001,Smartphone,Electronics,1,300,80.84
ORD003017,2024-06-21,C00380,East,P2002,Sofa,Home Decor,1,600,194.35
ORD003018,2024-12-06,C00357,East,P4001,Milk,Grocery,1,3,0.72
ORD003019,2025-07-02,C00443,South,P1002,Headphones,Electronics,1,50,15.75
ORD003020,2024-11-06,C00570,West,P2002,Sofa,Home Decor,1,600,162.02
ORD003021,2024-10-31,C00894,North,P4002,Coffee,Grocery,1,10,1.52
ORD003022,2024-09-21,C00043,North,P3001,Shirt,Apparel,1,30,9.93
ORD003023,2024-08-04,C00944,East,P4001,Milk,Grocery,2,6,1.72
ORD003024,2025-05-31,C00905,North,P3001,Shirt,Apparel,2,60,9.85
ORD003025,2025-06-14,C00728,West,P3001,Shirt,Apparel,1,30,6.83
ORD003026,2024-04-05,C00419,West,P2002,Sofa,Home Decor,3,1800,599.91
ORD003027,2025-10-02,C00208,West,P3002,Shoes,Apparel,1,70,17.76
ORD003028,2023-10-20,C00854,South,P4001,Milk,Grocery,1,3,0.53
ORD003029,2024-08-07,C00174,East,P3002,Shoes,Apparel,1,70,16.18
ORD003030,2024-12-27,C00258,West,P4002,Coffee,Grocery,1,10,1.76
ORD003031,2025-09-06,C00667,East,P2002,Sofa,Home Decor,3,1800,379.78
ORD003032,2025-01-17,C00818,North,P1001,Smartphone,Electronics,2,600,85.19
ORD003033,2024-04-05,C00028,South,P1001,Smartphone,Electronics,1,300,100.88
ORD003034,2025-01-03,C00857,South,P1002,Headphones,Electronics,1,50,10.88
ORD003035,2025-09-24,C00635,South,P2001,Lamp,Home Decor,1,25,8.35
ORD003036,2023-11-12,C00111,West,P4001,Milk,Grocery,2,6,1.35
ORD003037,2025-07-15,C00026,North,P2002,Sofa,Home Decor,1,600,140.82
ORD003038,2024-03-02,C00017,North,P1002,Headphones,Electronics,2,100,27.87
ORD003039,2024-12-14,C00969,East,P3002,Shoes,Apparel,1,70,17.31
ORD003040,2023-12-22,C00598,East,P4002,Coffee,Grocery,1,10,1.17
ORD003041,2025-04-25,C00861,North,P4001,Milk,Grocery,3,9,1.38
ORD003042,2024-10-16,C00092,East,P2002,Sofa,Home Decor,1,600,172.28
ORD003043,2024-08-10,C00647,South,P4001,Milk,Grocery,1,3,0.44
ORD003044,2024-11-06,C00342,North,P1001,Smartphone,Electronics,1,300,56.47
ORD003045,2024-10-18,C00776,North,P1001,Smartphone,Electronics,1,300,59.08
ORD003046,2024-02-10,C00828,South,P3001,Shirt,Apparel,2,60,9.65
ORD003047,2025-09-02,C00615,North,P1002,Headphones,Electronics,3,150,22.24
ORD003048,2025-10-07,C00823,West,P3001,Shirt,Apparel,1,30,3.24
ORD003049,2024-05-31,C00178,East,P3002,Shoes,Apparel,1,70,10.23
ORD003050,2025-05-24,C00062,North,P1001,Smartphone,Electronics,1,300,34.88
ORD003051,2024-02-19,C00945,West,P2001,Lamp,Home Decor,1,25,5.86
ORD003052,2025-01-17,C00489,South,P4002,Coffee,Grocery,1,10,1.79
ORD003053,2023-12-23,C00590,South,P1002,Headphones,Electronics,2,100,34.31
ORD003054,2024-10-18,C00975,West,P3002,Shoes,Apparel,3,210,51.37
ORD003055,2025-09-12,C00189,West,P1002,Headphones,Electronics,1,50,7.89
ORD003056,2025-07-16,C00445,West,P1002,Headphones,Electronics,1,50,15.64
ORD003057,2023-12-26,C00964,East,P2001,Lamp,Home Decor,1,25,3.61
ORD003058,2024-02-08,C00407,East,P1001,Smartphone,Electronics,1,300,75.29
ORD003059,2023-11-05,C00896,West,P1002,Headphones,Electronics,1,50,7.62
ORD003060,2024-01-30,C00013,South,P2001,Lamp,Home Decor,1,25,5.58
ORD003061,2025-01-25,C00776,West,P2001,Lamp,Home Decor,2,50,7.86
ORD003062,2025-08-03,C00444,East,P3001,Shirt,Apparel,1,30,3.14
ORD003063,2024-03-14,C00982,South,P4002,Coffee,Grocery,1,10,1.04
ORD003064,2024-12-01,C00464,North,P4002,Coffee,Grocery,1,10,2.81
ORD003065,2024-07-20,C00750,East,P1001,Smartphone,Electronics,1,300,43.7
ORD003066,2024-05-25,C00213,North,P3001,Shirt,Apparel,1,30,4.4
ORD003067,2025-10-16,C00659,West,P1001,Smartphone,Electronics,2,600,94.03
ORD003068,2025-09-29,C00838,South,P4001,Milk,Grocery,1,3,0.39
